gene_id	ref_id
MSTRG.967	Solyc01g057160.1
MSTRG.968	Solyc01g057200.4
MSTRG.969	Solyc01g057210.3
MSTRG.970	Solyc01g057260.4
MSTRG.972	Solyc01g057270.4
MSTRG.974	lnc_RNA:Solyc01r003450.1
MSTRG.975	Solyc01g057340.3
MSTRG.976	Solyc01g057445.1
MSTRG.977	Solyc01g057470.1
MSTRG.979	lnc_RNA:Solyc01r003530.1
MSTRG.980	lnc_RNA:Solyc01r003540.1
MSTRG.981	Solyc01g057520.4
MSTRG.984	Solyc01g057570.3
MSTRG.986	lnc_RNA:Solyc01r003630.1
MSTRG.988	lnc_RNA:Solyc01r003660.1
MSTRG.989	lnc_RNA:Solyc01r003680.1
MSTRG.990	Solyc01g057707.1
MSTRG.991	Solyc01g057760.4
MSTRG.992	Solyc01g057770.3
MSTRG.993	Solyc01g057780.3
MSTRG.994	lnc_RNA:Solyc01r003710.1
MSTRG.995	Solyc01g057830.3
MSTRG.996	lnc_RNA:Solyc01r003730.1
MSTRG.1000	Solyc01g057853.1
MSTRG.1001	Solyc01g057900.3
MSTRG.1003	Solyc01g057910.3
MSTRG.1004	lnc_RNA:Solyc01r003750.1
MSTRG.1007	Solyc01g058100.2
MSTRG.1008	Solyc01g058140.3
MSTRG.1009	lnc_RNA:Solyc01r003790.1
MSTRG.1010	lnc_RNA:Solyc01r003800.1
MSTRG.1012	Solyc01g058190.4
MSTRG.1013	Solyc01g058200.3
MSTRG.1014	Solyc01g058205.1
MSTRG.1015	Solyc01g058260.4
MSTRG.1016	Solyc01g058270.3
MSTRG.1017	Solyc01g058280.4
MSTRG.1018	Solyc01g058320.4
MSTRG.1019	Solyc01g058350.1
MSTRG.1020	Solyc01g058390.3
MSTRG.1021	Solyc01g058400.3
MSTRG.1022	Solyc01g058450.3
MSTRG.1023	lnc_RNA:Solyc01r003840.1
MSTRG.1025	Solyc01g058470.1
MSTRG.1028	lnc_RNA:Solyc01r003850.1
MSTRG.1030	Solyc01g058670.3
MSTRG.1031	Solyc01g058720.4
MSTRG.1032	Solyc01g058730.4
MSTRG.1033	Solyc01g059830.3
MSTRG.1034	lnc_RNA:Solyc01r003990.1
MSTRG.1035	Solyc01g059860.3
MSTRG.1036	Solyc01g059870.4
MSTRG.1037	Solyc01g059880.3
MSTRG.1038	Solyc01g059900.4
MSTRG.1039	Solyc01g059920.4
MSTRG.1040	Solyc01g059930.3
MSTRG.1041	Solyc01g059965.1
MSTRG.1042	lnc_RNA:Solyc01r004020.1
MSTRG.1043	Solyc01g060010.3
MSTRG.1044	Solyc01g060015.1
MSTRG.1045	Solyc01g060020.4
MSTRG.1046	Solyc01g060030.3
MSTRG.1048	Solyc01g060070.3
MSTRG.1050	Solyc01g060130.3
MSTRG.1052	Solyc01g060160.1
MSTRG.1053	Solyc01g060180.4
MSTRG.1054	lnc_RNA:Solyc01r004040.1
MSTRG.1056	Solyc01g060240.4
MSTRG.1057	Solyc01g060250.2
MSTRG.1058	Solyc01g060260.4
MSTRG.1059	Solyc01g060280.4
MSTRG.1061	Solyc01g060420.2
MSTRG.1062	Solyc01g060450.3
MSTRG.1063	Solyc01g060460.2
MSTRG.1064	Solyc01g060470.3
MSTRG.1065	Solyc01g060490.4
MSTRG.1066	Solyc01g065490.4
MSTRG.1067	lnc_RNA:Solyc01r004170.1
MSTRG.1068	Solyc01g065500.3
MSTRG.1069	Solyc01g065510.3
MSTRG.1070	Solyc01g065530.3
MSTRG.1071	Solyc01g065540.3
MSTRG.1072	lnc_RNA:Solyc01r004190.1
MSTRG.1073	Solyc01g065550.3
MSTRG.1074	Solyc01g065560.4
MSTRG.1076	Solyc01g065570.2
MSTRG.1077	Solyc01g065580.4
MSTRG.1078	Solyc01g065680.2
MSTRG.1079	lnc_RNA:Solyc01r004260.1
MSTRG.1080	Solyc01g065690.3
MSTRG.1081	Solyc01g065700.3
MSTRG.1082	Solyc01g065710.3
MSTRG.1083	Solyc01g065720.4
MSTRG.1084	Solyc01g065750.2
MSTRG.1085	Solyc01g065840.4
MSTRG.1086	lnc_RNA:Solyc01r004290.1
MSTRG.1088	Solyc01g065980.4
MSTRG.1089	lnc_RNA:Solyc01r004330.1
MSTRG.1090	Solyc01g066040.2
MSTRG.1091	Solyc01g066050.3
MSTRG.1092	Solyc01g066060.4
MSTRG.1093	Solyc01g066160.1
MSTRG.1094	Solyc01g066190.1
MSTRG.1097	Solyc01g066200.1
MSTRG.1098	Solyc01g150142.1
MSTRG.1100	Solyc01g066260.2
MSTRG.1101	Solyc01g066290.2
MSTRG.1102	Solyc01g066310.4
MSTRG.1103	lnc_RNA:Solyc01r004430.1
MSTRG.1104	Solyc01g066340.4
MSTRG.1105	Solyc01g066430.3
MSTRG.1106	Solyc01g066440.3
MSTRG.1107	Solyc01g066450.3
MSTRG.1108	Solyc01g150144.1
MSTRG.1109	Solyc01g066455.1
MSTRG.1110	Solyc01g066457.1
MSTRG.1111	lnc_RNA:Solyc01r004470.1
MSTRG.1112	Solyc01g066480.3
MSTRG.1113	Solyc01g066490.2
MSTRG.1114	Solyc01g066520.3
MSTRG.1115	lnc_RNA:Solyc01r004480.1
MSTRG.1116	lnc_RNA:Solyc01r004490.1
MSTRG.1117	lnc_RNA:Solyc01r004500.1
MSTRG.1118	Solyc01g066560.3
MSTRG.1119	Solyc01g066570.3
MSTRG.1120	Solyc01g066590.3
MSTRG.1121	Solyc01g066610.4
MSTRG.1123	Solyc01g066630.1
MSTRG.1125	Solyc01g066640.2
MSTRG.1126	Solyc01g066680.3
MSTRG.1127	Solyc01g066690.3
MSTRG.1128	Solyc01g066700.4
MSTRG.1129	lnc_RNA:Solyc01r004510.1
MSTRG.1130	Solyc01g066710.4
MSTRG.1131	Solyc01g066720.3
MSTRG.1132	Solyc01g066730.4
MSTRG.1133	Solyc01g066740.3
MSTRG.1135	Solyc01g066760.2
MSTRG.1136	Solyc01g066770.3
MSTRG.1137	Solyc01g066790.1
MSTRG.1138	Solyc01g066820.4
MSTRG.1139	Solyc01g066830.3
MSTRG.1140	Solyc01g066840.3
MSTRG.1141	Solyc01g066850.4
MSTRG.1142	Solyc01g066860.3
MSTRG.1144	Solyc01g066870.3
MSTRG.1145	lnc_RNA:Solyc01r004550.1
MSTRG.1146	Solyc01g066880.3
MSTRG.1147	Solyc01g066900.4
MSTRG.1148	Solyc01g066910.3
MSTRG.1149	Solyc01g066940.3
MSTRG.1150	lnc_RNA:Solyc01r004570.1
MSTRG.1152	lnc_RNA:Solyc01r004580.1
MSTRG.1153	Solyc01g066970.2
MSTRG.1154	Solyc01g066980.3
MSTRG.1155	lnc_RNA:Solyc01r004590.1
MSTRG.1157	Solyc01g067000.4
MSTRG.1158	Solyc01g067010.3
MSTRG.1159	Solyc01g067020.4
MSTRG.1160	Solyc01g067030.2
MSTRG.1161	Solyc01g067070.3
MSTRG.1162	Solyc01g067080.3
MSTRG.1163	Solyc01g067090.4
MSTRG.1164	Solyc01g067100.4
MSTRG.1167	Solyc01g067120.4
MSTRG.1169	Solyc01g067160.4
MSTRG.1171	Solyc01g067190.1
MSTRG.1172	lnc_RNA:Solyc01r004630.1
MSTRG.1175	Solyc01g067280.3
MSTRG.1176	Solyc01g067290.3
MSTRG.1177	Solyc01g067300.3
MSTRG.1178	Solyc01g067295.1
MSTRG.1179	Solyc01g067330.3
MSTRG.1180	Solyc01g067350.4
MSTRG.1181	Solyc01g067360.3
MSTRG.1182	Solyc01g067370.3
MSTRG.1183	Solyc01g067380.4
MSTRG.1184	Solyc01g067390.4
MSTRG.1185	Solyc01g067400.3
MSTRG.1186	Solyc01g067440.4
MSTRG.1187	Solyc01g067460.3
MSTRG.1188	Solyc01g067480.4
MSTRG.1189	Solyc01g067490.4
MSTRG.1190	Solyc01g067500.3
MSTRG.1191	Solyc01g067510.3
MSTRG.1193	Solyc01g067530.3
MSTRG.1194	Solyc01g067540.2
MSTRG.1195	Solyc01g067550.3
MSTRG.1196	Solyc01g067560.3
MSTRG.1197	Solyc01g067570.3
MSTRG.1198	Solyc01g067580.4
MSTRG.1199	Solyc01g067590.3
MSTRG.1200	Solyc01g067600.3
MSTRG.1202	Solyc01g067620.3
MSTRG.1203	Solyc01g067630.3
MSTRG.1204	Solyc01g067640.3
MSTRG.1205	Solyc01g067660.3
MSTRG.1206	Solyc01g067680.3
MSTRG.1209	Solyc01g067710.3
MSTRG.1210	Solyc01g067720.4
MSTRG.1211	Solyc01g067730.3
MSTRG.1212	Solyc01g067740.3
MSTRG.1213	Solyc01g067750.3
MSTRG.1214	Solyc01g067760.1
MSTRG.1215	Solyc01g067790.3
MSTRG.1216	Solyc01g067800.3
MSTRG.1217	Solyc01g067820.3
MSTRG.1219	Solyc01g067840.2
MSTRG.1221	Solyc01g067850.2
MSTRG.1222	Solyc01g067860.3
MSTRG.1223	Solyc01g067870.3
MSTRG.1224	Solyc01g067890.4
MSTRG.1225	lnc_RNA:Solyc01r004720.1
MSTRG.1226	Solyc01g067900.3
MSTRG.1227	Solyc01g067910.3
MSTRG.1228	Solyc01g067930.4
MSTRG.1229	Solyc01g067940.2
MSTRG.1231	Solyc01g067965.1
MSTRG.1232	Solyc01g067980.1
MSTRG.1233	Solyc01g068000.4
MSTRG.1236	lnc_RNA:Solyc01r004740.1
MSTRG.1237	Solyc01g068045.1
MSTRG.1238	Solyc01g068050.3
MSTRG.1239	Solyc01g068060.4
MSTRG.1240	Solyc01g068070.4
MSTRG.1241	Solyc01g068075.1
MSTRG.1242	Solyc01g068080.4
MSTRG.1243	lnc_RNA:Solyc01r004750.1
MSTRG.1244	lnc_RNA:Solyc01r004760.1
MSTRG.1245	lnc_RNA:Solyc01r004770.1
MSTRG.1246	Solyc01g068100.4
MSTRG.1247	Solyc01g068130.4
MSTRG.1248	lnc_RNA:Solyc01r004780.1
MSTRG.1250	Solyc01g068140.4
MSTRG.1251	Solyc01g068160.4
MSTRG.1252	Solyc01g068170.3
MSTRG.1253	Solyc01g068180.3
MSTRG.1254	Solyc01g068190.3
MSTRG.1255	Solyc01g068200.4
MSTRG.1256	Solyc01g068210.3
MSTRG.1257	Solyc01g068240.3
MSTRG.1258	Solyc01g068250.2
MSTRG.1259	Solyc01g068260.4
MSTRG.1260	Solyc01g068270.3
MSTRG.1262	Solyc01g068330.4
MSTRG.1264	Solyc01g068360.4
MSTRG.1265	Solyc01g068370.4
MSTRG.1266	Solyc01g068380.3
MSTRG.1267	Solyc01g068390.3
MSTRG.1268	Solyc01g068400.3
MSTRG.1269	Solyc01g068410.4
MSTRG.1270	Solyc01g068420.4
MSTRG.1271	Solyc01g068450.4
MSTRG.1272	Solyc01g068460.4
MSTRG.1273	Solyc01g068470.4
MSTRG.1274	Solyc01g068480.4
MSTRG.1275	Solyc01g068490.4
MSTRG.1276	Solyc01g068500.4
MSTRG.1277	Solyc01g068510.1
MSTRG.1278	Solyc01g068520.1
MSTRG.1279	Solyc01g068530.3
MSTRG.1280	Solyc01g068540.3
MSTRG.1281	Solyc01g068550.2
MSTRG.1282	Solyc01g068560.3
MSTRG.1283	Solyc01g068580.4
MSTRG.1284	Solyc01g068590.4
MSTRG.1285	Solyc01g068620.4
MSTRG.1286	Solyc01g068630.3
MSTRG.1287	Solyc01g068640.3
MSTRG.1288	Solyc01g079060.4
MSTRG.1289	Solyc01g079080.3
MSTRG.1290	Solyc01g079090.4
MSTRG.1291	Solyc01g079100.3
MSTRG.1292	Solyc01g079110.4
MSTRG.1293	Solyc01g079130.2
MSTRG.1294	Solyc01g079140.2
MSTRG.1295	Solyc01g079150.4
MSTRG.1297	Solyc01g079180.4
MSTRG.1298	Solyc01g079190.2
MSTRG.1299	Solyc01g079200.4
MSTRG.1301	Solyc01g079210.3
MSTRG.1302	Solyc01g079220.4
MSTRG.1303	Solyc01g079230.4
MSTRG.1304	Solyc01g079240.3
MSTRG.1305	Solyc01g079250.3
MSTRG.1306	Solyc01g079260.4
MSTRG.1307	Solyc01g079270.1
MSTRG.1308	Solyc01g079300.4
MSTRG.1309	Solyc01g079310.3
MSTRG.1310	Solyc01g079320.4
MSTRG.1311	Solyc01g079330.3
MSTRG.1312	Solyc01g079340.3
MSTRG.1313	lnc_RNA:Solyc01r004900.1
MSTRG.1314	Solyc01g079350.3
MSTRG.1315	Solyc01g079360.4
MSTRG.1316	Solyc01g079370.4
MSTRG.1317	lnc_RNA:Solyc01r004910.1
MSTRG.1318	Solyc01g079380.1
MSTRG.1319	Solyc01g079390.4
MSTRG.1320	Solyc01g079400.3
MSTRG.1321	Solyc01g079410.3
MSTRG.1322	Solyc01g079420.4
MSTRG.1323	Solyc01g079430.2
MSTRG.1324	Solyc01g079440.1
MSTRG.1325	Solyc01g079450.3
MSTRG.1326	lnc_RNA:Solyc01r004920.1
MSTRG.1327	Solyc01g079460.2
MSTRG.1328	Solyc01g079470.4
MSTRG.1329	Solyc01g079480.3
MSTRG.1330	Solyc01g079490.2
MSTRG.1331	Solyc01g079500.4
MSTRG.1332	Solyc01g079510.3
MSTRG.1333	Solyc01g079520.3
MSTRG.1334	Solyc01g079530.4
MSTRG.1335	Solyc01g079535.1
MSTRG.1336	Solyc01g079550.2
MSTRG.1337	lnc_RNA:Solyc01r004930.1
MSTRG.1338	Solyc01g079570.3
MSTRG.1339	Solyc01g079580.3
MSTRG.1340	lnc_RNA:Solyc01r004940.1
MSTRG.1341	Solyc01g079590.3
MSTRG.1342	Solyc01g079600.4
MSTRG.1343	Solyc01g079610.3
MSTRG.1344	Solyc01g079620.4
MSTRG.1345	Solyc01g079630.3
MSTRG.1346	Solyc01g079640.4
MSTRG.1347	Solyc01g079650.3
MSTRG.1349	Solyc01g079680.3
MSTRG.1351	Solyc01g079710.3
MSTRG.1352	Solyc01g079720.3
MSTRG.1354	Solyc01g079750.3
MSTRG.1355	Solyc01g079760.3
MSTRG.1356	Solyc01g079770.2
MSTRG.1357	Solyc01g079780.3
MSTRG.1358	Solyc01g079790.4
MSTRG.1359	Solyc01g079800.4
MSTRG.1360	Solyc01g079810.4
MSTRG.1361	Solyc01g079820.3
MSTRG.1362	Solyc01g079830.3
MSTRG.1363	Solyc01g079840.3
MSTRG.1364	Solyc01g079850.3
MSTRG.1365	lnc_RNA:Solyc01r004950.1
MSTRG.1366	Solyc01g079855.1
MSTRG.1367	Solyc01g079860.3
MSTRG.1368	Solyc01g079870.4
MSTRG.1369	Solyc01g079880.3
MSTRG.1370	lnc_RNA:Solyc01r004960.1
MSTRG.1371	Solyc01g079910.1
MSTRG.1372	Solyc01g079920.3
MSTRG.1373	Solyc01g079930.3
MSTRG.1374	lnc_RNA:Solyc01r004980.1
MSTRG.1375	Solyc01g079940.4
MSTRG.1376	Solyc01g079950.3
MSTRG.1377	lnc_RNA:Solyc01r004990.1
MSTRG.1378	Solyc01g079960.2
MSTRG.1379	Solyc01g079970.2
MSTRG.1380	Solyc01g079980.3
MSTRG.1381	Solyc01g080010.2
MSTRG.1382	Solyc01g080020.2
MSTRG.1383	Solyc01g080040.3
MSTRG.1384	Solyc01g080050.4
MSTRG.1385	lnc_RNA:Solyc01r005010.1
MSTRG.1386	Solyc01g080070.4
MSTRG.1387	Solyc01g080080.3
MSTRG.1388	Solyc01g080100.3
MSTRG.1389	Solyc01g080110.3
MSTRG.1391	Solyc01g080130.2
MSTRG.1392	Solyc01g080140.3
MSTRG.1393	Solyc01g080150.3
MSTRG.1394	Solyc01g080160.4
MSTRG.1397	Solyc01g080170.3
MSTRG.1398	Solyc01g080180.3
MSTRG.1399	Solyc01g080190.3
MSTRG.1400	Solyc01g080200.3
MSTRG.1401	Solyc01g080210.3
MSTRG.1402	Solyc01g080220.3
MSTRG.1403	Solyc01g080230.3
MSTRG.1404	Solyc01g080240.4
MSTRG.1406	Solyc01g080250.3
MSTRG.1407	Solyc01g080260.3
MSTRG.1408	Solyc01g080270.3
MSTRG.1409	lnc_RNA:Solyc01r005020.1
MSTRG.1413	Solyc01g080320.3
MSTRG.1414	Solyc01g080330.4
MSTRG.1415	Solyc01g080340.3
MSTRG.1416	Solyc01g080350.3
MSTRG.1418	Solyc01g080360.3
MSTRG.1419	Solyc01g080370.3
MSTRG.1420	Solyc01g080380.4
MSTRG.1422	lnc_RNA:Solyc01r005060.1
MSTRG.1423	Solyc01g080430.4
MSTRG.1424	Solyc01g080450.4
MSTRG.1425	Solyc01g080460.3
MSTRG.1426	Solyc01g080470.3
MSTRG.1427	Solyc01g080480.4
MSTRG.1428	Solyc01g080490.2
MSTRG.1429	Solyc01g080500.2
MSTRG.1430	Solyc01g080510.3
MSTRG.1431	Solyc01g080530.3
MSTRG.1432	Solyc01g080540.3
MSTRG.1433	Solyc01g080570.4
MSTRG.1434	Solyc01g080580.4
MSTRG.1435	Solyc01g080590.3
MSTRG.1436	Solyc01g080600.4
MSTRG.1437	Solyc01g080610.3
MSTRG.1438	Solyc01g080620.3
MSTRG.1439	Solyc01g080640.3
MSTRG.1440	Solyc01g080660.3
MSTRG.1441	Solyc01g080670.3
MSTRG.1443	Solyc01g080700.4
MSTRG.1444	Solyc01g080720.4
MSTRG.1445	Solyc01g080750.3
MSTRG.1446	Solyc01g080760.4
MSTRG.1447	Solyc01g080770.3
MSTRG.1448	Solyc01g080780.2
MSTRG.1450	Solyc01g080790.3
MSTRG.1452	Solyc01g080800.3
MSTRG.1453	Solyc01g080810.3
MSTRG.1454	Solyc01g080820.1
MSTRG.1455	Solyc01g080830.3
MSTRG.1456	Solyc01g080840.3
MSTRG.1457	Solyc01g080850.4
MSTRG.1459	Solyc01g080880.4
MSTRG.1460	Solyc01g080890.2
MSTRG.1461	Solyc01g080900.4
MSTRG.1462	Solyc01g080910.2
MSTRG.1463	Solyc01g080920.3
MSTRG.1464	Solyc01g080930.4
MSTRG.1465	Solyc01g080940.3
MSTRG.1466	Solyc01g080960.4
MSTRG.1467	Solyc01g080990.3
MSTRG.1468	Solyc01g081000.3
MSTRG.1469	Solyc01g081010.4
MSTRG.1470	Solyc01g081030.4
MSTRG.1471	Solyc01g081020.1
MSTRG.1474	Solyc01g081040.4
MSTRG.1475	Solyc01g081050.4
MSTRG.1476	Solyc01g081060.4
MSTRG.1477	Solyc01g081070.3
MSTRG.1478	Solyc01g081120.2
MSTRG.1479	Solyc01g081110.4
MSTRG.1480	Solyc01g081140.1
MSTRG.1481	Solyc01g081150.3
MSTRG.1482	Solyc01g081160.4
MSTRG.1483	Solyc01g081170.3
MSTRG.1484	Solyc01g081180.2
MSTRG.1485	Solyc01g081185.1
MSTRG.1487	Solyc01g081190.4
MSTRG.1488	Solyc01g081200.3
MSTRG.1490	Solyc01g081210.4
MSTRG.1494	Solyc01g081260.2
MSTRG.1495	lnc_RNA:Solyc01r005100.1
MSTRG.1496	Solyc01g081280.3
MSTRG.1497	Solyc01g081300.4
MSTRG.1498	Solyc01g081310.3
MSTRG.1500	lnc_RNA:Solyc01r005110.1
MSTRG.1501	Solyc01g081340.4
MSTRG.1502	Solyc01g081380.4
MSTRG.1503	Solyc01g081390.4
MSTRG.1504	Solyc01g081400.3
MSTRG.1505	Solyc01g081410.4
MSTRG.1507	Solyc01g081440.3
MSTRG.1508	Solyc01g081450.3
MSTRG.1509	lnc_RNA:Solyc01r005130.1
MSTRG.1510	Solyc01g081460.3
MSTRG.1511	Solyc01g081470.4
MSTRG.1512	Solyc01g081480.3
MSTRG.1513	lnc_RNA:Solyc01r005140.1
MSTRG.1514	Solyc01g081490.3
MSTRG.1515	Solyc01g081500.4
MSTRG.1516	Solyc01g081510.4
MSTRG.1517	Solyc01g081520.3
MSTRG.1519	Solyc01g081540.4
MSTRG.1520	Solyc01g081570.3
MSTRG.1521	Solyc01g081586.1
MSTRG.1522	Solyc01g081600.3
MSTRG.1523	Solyc01g081605.1
MSTRG.1524	Solyc01g081610.3
MSTRG.1525	Solyc01g081620.3
MSTRG.1526	Solyc01g081630.4
MSTRG.1527	Solyc01g081640.4
MSTRG.1528	Solyc01g073650.3
MSTRG.1529	Solyc01g073660.3
MSTRG.1530	Solyc01g073670.3
MSTRG.1531	Solyc01g073680.4
MSTRG.1533	Solyc01g073690.2
MSTRG.1534	Solyc01g073700.3
MSTRG.1535	Solyc01g073710.2
MSTRG.1536	Solyc01g073720.2
MSTRG.1539	Solyc01g073730.4
MSTRG.1541	Solyc01g073740.4
MSTRG.1542	Solyc01g073750.4
MSTRG.1543	Solyc01g073770.2
MSTRG.1544	Solyc01g073780.2
MSTRG.1546	Solyc01g073800.2
MSTRG.1547	lnc_RNA:Solyc01r005170.1
MSTRG.1548	Solyc01g073810.2
MSTRG.1549	Solyc01g073820.4
MSTRG.1551	lnc_RNA:Solyc01r005180.1
MSTRG.1552	Solyc01g073840.1
MSTRG.1553	Solyc01g073850.1
MSTRG.1554	Solyc01g073860.3
MSTRG.1555	Solyc01g073870.4
MSTRG.1556	Solyc01g073880.2
MSTRG.1557	Solyc01g073890.3
MSTRG.1559	Solyc01g073910.4
MSTRG.1560	Solyc01g073920.3
MSTRG.1561	Solyc01g073930.3
MSTRG.1562	Solyc01g073940.3
MSTRG.1563	Solyc01g073950.4
MSTRG.1564	Solyc01g073960.4
MSTRG.1565	Solyc01g073985.1
MSTRG.1567	Solyc01g074020.3
MSTRG.1568	Solyc01g074030.3
MSTRG.1569	Solyc01g086640.2
MSTRG.1570	Solyc01g086650.3
MSTRG.1571	Solyc01g086660.2
MSTRG.1572	Solyc01g086670.3
MSTRG.1573	Solyc01g086680.4
MSTRG.1574	Solyc01g086690.2
MSTRG.1576	Solyc01g086720.3
MSTRG.1577	Solyc01g086730.4
MSTRG.1578	Solyc01g086740.3
MSTRG.1579	Solyc01g086750.4
MSTRG.1581	lnc_RNA:Solyc01r005210.1
MSTRG.1582	Solyc01g086800.4
MSTRG.1583	Solyc01g086810.2
MSTRG.1584	Solyc01g086815.1
MSTRG.1585	Solyc01g086820.4
MSTRG.1586	Solyc01g086850.3
MSTRG.1587	Solyc01g086860.3
MSTRG.1588	lnc_RNA:Solyc01r005220.1
MSTRG.1589	Solyc01g086870.3
MSTRG.1590	Solyc01g086890.3
MSTRG.1591	Solyc01g086900.4
MSTRG.1592	Solyc01g086920.3
MSTRG.1593	lnc_RNA:Solyc01r005230.1
MSTRG.1594	Solyc01g086930.4
MSTRG.1597	Solyc01g086960.3
MSTRG.1598	lnc_RNA:Solyc01r005260.1
MSTRG.1599	lnc_RNA:Solyc01r005250.1
MSTRG.1600	lnc_RNA:Solyc01r005240.1
MSTRG.1602	Solyc01g086980.4
MSTRG.1603	Solyc01g086990.3
MSTRG.1604	lnc_RNA:Solyc01r005270.1
MSTRG.1608	Solyc01g087010.3
MSTRG.1609	Solyc01g087015.1
MSTRG.1610	Solyc01g087020.2
MSTRG.1611	Solyc01g087030.3
MSTRG.1612	Solyc01g087040.2
MSTRG.1613	Solyc01g087050.3
MSTRG.1614	Solyc01g087060.4
MSTRG.1616	Solyc01g087070.4
MSTRG.1617	Solyc01g087075.1
MSTRG.1618	Solyc01g087080.4
MSTRG.1619	Solyc01g087090.3
MSTRG.1620	Solyc01g087120.3
MSTRG.1621	Solyc01g087130.4
MSTRG.1622	Solyc01g087140.4
MSTRG.1623	Solyc01g087150.3
MSTRG.1624	Solyc01g087170.3
MSTRG.1625	Solyc01g087160.2
MSTRG.1626	Solyc01g087180.4
MSTRG.1627	Solyc01g087190.4
MSTRG.1628	Solyc01g087200.3
MSTRG.1629	lnc_RNA:Solyc01r005290.1
MSTRG.1630	Solyc01g087210.3
MSTRG.1631	Solyc01g087230.3
MSTRG.1632	Solyc01g087240.3
MSTRG.1633	Solyc01g087250.3
MSTRG.1636	Solyc01g087290.3
MSTRG.1637	Solyc01g087300.3
MSTRG.1638	Solyc01g087320.3
MSTRG.1639	lnc_RNA:Solyc01r005310.1
MSTRG.1642	Solyc01g087360.3
MSTRG.1645	lnc_RNA:Solyc01r005320.1
MSTRG.1647	Solyc01g087430.3
MSTRG.1649	Solyc01g087460.3
MSTRG.1650	Solyc01g087470.3
MSTRG.1651	Solyc01g087490.4
MSTRG.1652	Solyc01g087500.3
MSTRG.1653	Solyc01g087520.3
MSTRG.1654	Solyc01g087525.1
MSTRG.1655	Solyc01g087530.3
MSTRG.1656	Solyc01g087540.4
MSTRG.1657	Solyc01g087550.3
MSTRG.1658	Solyc01g087560.3
MSTRG.1659	Solyc01g087570.2
MSTRG.1660	Solyc01g087580.3
MSTRG.1661	Solyc01g087590.3
MSTRG.1662	Solyc01g087600.3
MSTRG.1663	Solyc01g087610.3
MSTRG.1664	Solyc01g087620.3
MSTRG.1667	Solyc01g087670.3
MSTRG.1668	Solyc01g087680.4
MSTRG.1669	Solyc01g087690.3
MSTRG.1670	Solyc01g087700.1
MSTRG.1671	Solyc01g087710.2
MSTRG.1672	Solyc01g087720.4
MSTRG.1673	Solyc01g087730.4
MSTRG.1674	lnc_RNA:Solyc01r005340.1
MSTRG.1675	Solyc01g087740.1
MSTRG.1676	Solyc01g087750.4
MSTRG.1677	Solyc01g087760.2
MSTRG.1678	Solyc01g087770.4
MSTRG.1681	Solyc01g087800.2
MSTRG.1682	Solyc01g087810.2
MSTRG.1684	Solyc01g087820.2
MSTRG.1687	Solyc01g087860.2
MSTRG.1688	Solyc01g087870.4
MSTRG.1689	Solyc01g087880.3
MSTRG.1690	lnc_RNA:Solyc01r005390.1
MSTRG.1691	Solyc01g087890.3
MSTRG.1692	Solyc01g087900.3
MSTRG.1693	Solyc01g087910.4
MSTRG.1694	lnc_RNA:Solyc01r005400.1
MSTRG.1695	Solyc01g087920.2
MSTRG.1696	lnc_RNA:Solyc01r005410.1
MSTRG.1697	Solyc01g087940.3
MSTRG.1698	Solyc01g087950.3
MSTRG.1699	Solyc01g087970.3
MSTRG.1700	Solyc01g087980.4
MSTRG.1701	Solyc01g087990.3
MSTRG.1702	Solyc01g088000.4
MSTRG.1703	Solyc01g088020.3
MSTRG.1704	lnc_RNA:Solyc01r005420.1
MSTRG.1705	Solyc01g088030.4
MSTRG.1706	Solyc01g088040.3
MSTRG.1707	Solyc01g088050.3
MSTRG.1708	Solyc01g088060.3
MSTRG.1709	Solyc01g088080.3
MSTRG.1710	Solyc01g088090.3
MSTRG.1711	Solyc01g088100.4
MSTRG.1712	lnc_RNA:Solyc01r005430.1
MSTRG.1713	lnc_RNA:Solyc01r005440.1
MSTRG.1714	Solyc01g088105.1
MSTRG.1715	Solyc01g088120.1
MSTRG.1717	Solyc01g088140.3
MSTRG.1718	Solyc01g088150.3
MSTRG.1719	Solyc01g088160.4
MSTRG.1720	Solyc01g088170.4
MSTRG.1721	lnc_RNA:Solyc01r005450.1
MSTRG.1722	lnc_RNA:Solyc01r005460.1
MSTRG.1724	Solyc01g088240.4
MSTRG.1725	Solyc01g088250.4
MSTRG.1726	Solyc01g088260.3
MSTRG.1727	Solyc01g088270.3
MSTRG.1728	Solyc01g088300.3
MSTRG.1729	Solyc01g088310.3
MSTRG.1730	Solyc01g088320.2
MSTRG.1731	Solyc01g088330.1
MSTRG.1732	Solyc01g088340.2
MSTRG.1733	Solyc01g088350.4
MSTRG.1734	Solyc01g088360.4
MSTRG.1735	Solyc01g088370.3
MSTRG.1736	Solyc01g088380.3
MSTRG.1738	Solyc01g088400.4
MSTRG.1739	Solyc01g088410.3
MSTRG.1740	lnc_RNA:Solyc01r005470.1
MSTRG.1741	lnc_RNA:Solyc01r005480.1
MSTRG.1742	lnc_RNA:Solyc01r005490.1
MSTRG.1743	Solyc01g088430.4
MSTRG.1745	Solyc01g088440.2
MSTRG.1747	Solyc01g088450.2
MSTRG.1749	Solyc01g088480.3
MSTRG.1750	Solyc01g150146.1
MSTRG.1751	Solyc01g088490.3
MSTRG.1752	Solyc01g088500.3
MSTRG.1753	Solyc01g088520.3
