"transcript_id"	"gene_id"
"Solyc00g181240.1.1"	"Solyc00g181240.1"
"Solyc00g181250.2.1"	"Solyc00g181250.2"
"Solyc00g500255.1.1"	"Solyc00g500255.1"
"Solyc00g500256.1.1"	"Solyc00g500256.1"
"Solyc00g500257.1.1"	"Solyc00g500257.1"
"MSTRG.149.1"	"MSTRG.149"
"MSTRG.148.1"	"MSTRG.148"
"MSTRG.148.2"	"MSTRG.148"
"MSTRG.148.3"	"MSTRG.148"
"MSTRG.149.2"	"MSTRG.149"
"MSTRG.149.3"	"MSTRG.149"
"MSTRG.148.4"	"MSTRG.148"
"MSTRG.148.6"	"MSTRG.148"
"MSTRG.148.5"	"MSTRG.148"
"MSTRG.148.7"	"MSTRG.148"
"MSTRG.148.8"	"MSTRG.148"
"MSTRG.149.4"	"MSTRG.149"
"MSTRG.149.5"	"MSTRG.149"
"MSTRG.149.6"	"MSTRG.149"
"MSTRG.149.7"	"MSTRG.149"
"MSTRG.148.9"	"MSTRG.148"
"MSTRG.148.11"	"MSTRG.148"
"MSTRG.148.12"	"MSTRG.148"
"MSTRG.148.10"	"MSTRG.148"
"MSTRG.148.13"	"MSTRG.148"
"MSTRG.149.8"	"MSTRG.149"
"MSTRG.149.9"	"MSTRG.149"
"MSTRG.149.10"	"MSTRG.149"
"MSTRG.149.11"	"MSTRG.149"
"MSTRG.149.12"	"MSTRG.149"
"MSTRG.150.1"	"MSTRG.150"
"MSTRG.150.2"	"MSTRG.150"
"lnc_RNA:Solyc00r000210.1.1"	"MSTRG.151"
"Solyc00g500258.1.1"	"Solyc00g500258.1"
"lnc_RNA:Solyc00r000220.1.1"	"lnc_RNA:Solyc00r000220.1"
"lnc_RNA:Solyc00r000230.1.1"	"lnc_RNA:Solyc00r000230.1"
"MSTRG.152.1"	"MSTRG.152"
"MSTRG.153.1"	"MSTRG.153"
"MSTRG.153.2"	"MSTRG.153"
"MSTRG.154.1"	"MSTRG.154"
"MSTRG.154.2"	"MSTRG.154"
"MSTRG.153.3"	"MSTRG.153"
"MSTRG.153.4"	"MSTRG.153"
"MSTRG.154.3"	"MSTRG.154"
"MSTRG.153.5"	"MSTRG.153"
"MSTRG.153.8"	"MSTRG.153"
"MSTRG.153.9"	"MSTRG.153"
"MSTRG.154.6"	"MSTRG.154"
"MSTRG.153.6"	"MSTRG.153"
"MSTRG.154.4"	"MSTRG.154"
"MSTRG.154.5"	"MSTRG.154"
"MSTRG.153.7"	"MSTRG.153"
"MSTRG.154.7"	"MSTRG.154"
"MSTRG.154.8"	"MSTRG.154"
"MSTRG.153.10"	"MSTRG.153"
"MSTRG.153.12"	"MSTRG.153"
"MSTRG.153.11"	"MSTRG.153"
"MSTRG.153.13"	"MSTRG.153"
"MSTRG.153.14"	"MSTRG.153"
"Solyc00g500259.1.1"	"MSTRG.153"
"MSTRG.153.16"	"MSTRG.153"
"MSTRG.153.17"	"MSTRG.153"
"MSTRG.153.18"	"MSTRG.153"
"Solyc00g500260.1.1"	"Solyc00g500260.1"
"Solyc00g500261.1.1"	"Solyc00g500261.1"
"Solyc00g500262.1.1"	"Solyc00g500262.1"
"MSTRG.155.1"	"MSTRG.155"
"Solyc00g500263.1.1"	"MSTRG.156"
"MSTRG.157.1"	"MSTRG.157"
"MSTRG.158.1"	"MSTRG.158"
"MSTRG.159.1"	"MSTRG.159"
"MSTRG.159.2"	"MSTRG.159"
"MSTRG.160.1"	"MSTRG.160"
"MSTRG.159.3"	"MSTRG.159"
"MSTRG.160.2"	"MSTRG.160"
"MSTRG.160.3"	"MSTRG.160"
"MSTRG.160.4"	"MSTRG.160"
"MSTRG.159.4"	"MSTRG.159"
"MSTRG.160.5"	"MSTRG.160"
"Solyc00g500264.1.1"	"Solyc00g500264.1"
"Solyc00g500265.1.1"	"Solyc00g500265.1"
"Solyc00g500266.1.1"	"Solyc00g500266.1"
"Solyc00g500267.1.1"	"Solyc00g500267.1"
"lnc_RNA:Solyc00r000240.1.1"	"lnc_RNA:Solyc00r000240.1"
"lnc_RNA:Solyc00r000250.1.1"	"lnc_RNA:Solyc00r000250.1"
"MSTRG.161.1"	"MSTRG.161"
"MSTRG.162.1"	"MSTRG.162"
"MSTRG.162.2"	"MSTRG.162"
"MSTRG.162.3"	"MSTRG.162"
"MSTRG.162.4"	"MSTRG.162"
"MSTRG.162.5"	"MSTRG.162"
"MSTRG.162.6"	"MSTRG.162"
"MSTRG.162.7"	"MSTRG.162"
"MSTRG.161.2"	"MSTRG.161"
"MSTRG.161.3"	"MSTRG.161"
"MSTRG.162.8"	"MSTRG.162"
"MSTRG.161.4"	"MSTRG.161"
"MSTRG.161.5"	"MSTRG.161"
"MSTRG.162.10"	"MSTRG.162"
"MSTRG.161.6"	"MSTRG.161"
"MSTRG.161.7"	"MSTRG.161"
"MSTRG.162.9"	"MSTRG.162"
"MSTRG.161.8"	"MSTRG.161"
"MSTRG.162.11"	"MSTRG.162"
"MSTRG.162.12"	"MSTRG.162"
"MSTRG.162.13"	"MSTRG.162"
"MSTRG.161.9"	"MSTRG.161"
"MSTRG.162.14"	"MSTRG.162"
"MSTRG.162.15"	"MSTRG.162"
"MSTRG.162.16"	"MSTRG.162"
"MSTRG.163.1"	"MSTRG.163"
"MSTRG.163.2"	"MSTRG.163"
"MSTRG.164.1"	"MSTRG.164"
"MSTRG.165.1"	"MSTRG.165"
"MSTRG.166.1"	"MSTRG.166"
"MSTRG.167.1"	"MSTRG.167"
"MSTRG.167.2"	"MSTRG.167"
"MSTRG.167.3"	"MSTRG.167"
"MSTRG.167.4"	"MSTRG.167"
"MSTRG.166.2"	"MSTRG.166"
"MSTRG.166.3"	"MSTRG.166"
"MSTRG.167.5"	"MSTRG.167"
"MSTRG.167.6"	"MSTRG.167"
"MSTRG.166.5"	"MSTRG.166"
"MSTRG.166.4"	"MSTRG.166"
"MSTRG.166.6"	"MSTRG.166"
"MSTRG.167.7"	"MSTRG.167"
"MSTRG.166.7"	"MSTRG.166"
"MSTRG.166.8"	"MSTRG.166"
"Solyc00g500268.1.1"	"MSTRG.167"
"MSTRG.166.9"	"MSTRG.166"
"MSTRG.167.9"	"MSTRG.167"
"lnc_RNA:Solyc00r000260.1.1"	"lnc_RNA:Solyc00r000260.1"
"Solyc00g500269.1.1"	"Solyc00g500269.1"
"Solyc00g500270.1.1"	"Solyc00g500270.1"
"lnc_RNA:Solyc00r000270.1.1"	"lnc_RNA:Solyc00r000270.1"
"MSTRG.168.1"	"MSTRG.168"
"MSTRG.168.3"	"MSTRG.168"
"MSTRG.168.4"	"MSTRG.168"
"MSTRG.168.2"	"MSTRG.168"
"MSTRG.168.11"	"MSTRG.168"
"MSTRG.168.12"	"MSTRG.168"
"MSTRG.168.13"	"MSTRG.168"
"MSTRG.168.5"	"MSTRG.168"
"MSTRG.168.6"	"MSTRG.168"
"MSTRG.168.7"	"MSTRG.168"
"MSTRG.168.10"	"MSTRG.168"
"MSTRG.168.8"	"MSTRG.168"
"MSTRG.168.9"	"MSTRG.168"
"MSTRG.168.14"	"MSTRG.168"
"MSTRG.168.15"	"MSTRG.168"
"MSTRG.168.16"	"MSTRG.168"
"MSTRG.169.1"	"MSTRG.169"
"MSTRG.169.2"	"MSTRG.169"
"MSTRG.169.3"	"MSTRG.169"
"MSTRG.169.4"	"MSTRG.169"
"MSTRG.169.5"	"MSTRG.169"
"MSTRG.169.6"	"MSTRG.169"
"MSTRG.169.7"	"MSTRG.169"
"MSTRG.169.8"	"MSTRG.169"
"MSTRG.169.9"	"MSTRG.169"
"MSTRG.168.17"	"MSTRG.168"
"MSTRG.168.18"	"MSTRG.168"
"MSTRG.169.10"	"MSTRG.169"
"MSTRG.169.11"	"MSTRG.169"
"MSTRG.168.19"	"MSTRG.168"
"MSTRG.168.20"	"MSTRG.168"
"MSTRG.170.1"	"MSTRG.170"
"MSTRG.168.22"	"MSTRG.168"
"MSTRG.168.21"	"MSTRG.168"
"MSTRG.168.23"	"MSTRG.168"
"MSTRG.171.1"	"MSTRG.171"
"Solyc00g500271.1.1"	"Solyc00g500271.1"
"Solyc00g500272.1.1"	"Solyc00g500272.1"
"Solyc00g500273.1.1"	"MSTRG.172"
"Solyc00g500274.1.1"	"Solyc00g500274.1"
"Solyc00g500275.1.1"	"Solyc00g500275.1"
"lnc_RNA:Solyc00r000280.1.1"	"MSTRG.173"
"Solyc00g500276.1.1"	"MSTRG.174"
"Solyc00g500277.1.1"	"MSTRG.175"
"Solyc00g052430.2.1"	"Solyc00g052430.2"
"MSTRG.176.1"	"MSTRG.176"
"Solyc00g500278.1.1"	"MSTRG.176"
"MSTRG.176.3"	"MSTRG.176"
"MSTRG.176.2"	"MSTRG.176"
"MSTRG.176.4"	"MSTRG.176"
"MSTRG.176.5"	"MSTRG.176"
"Solyc00g500279.1.1"	"MSTRG.176"
"Solyc00g500280.1.1"	"MSTRG.176"
"Solyc00g500281.1.1"	"Solyc00g500281.1"
"lnc_RNA:Solyc00r000290.1.1"	"lnc_RNA:Solyc00r000290.1"
"Solyc00g500282.1.1"	"Solyc00g500282.1"
"lnc_RNA:Solyc00r000300.1.1"	"lnc_RNA:Solyc00r000300.1"
"Solyc00g500283.1.1"	"Solyc00g500283.1"
"lnc_RNA:Solyc00r000310.1.1"	"lnc_RNA:Solyc00r000310.1"
"lnc_RNA:Solyc00r000320.1.1"	"lnc_RNA:Solyc00r000320.1"
"lnc_RNA:Solyc00r000330.1.1"	"lnc_RNA:Solyc00r000330.1"
"lnc_RNA:Solyc00r000340.1.1"	"lnc_RNA:Solyc00r000340.1"
"lnc_RNA:Solyc00r000350.1.1"	"lnc_RNA:Solyc00r000350.1"
"lnc_RNA:Solyc00r000360.1.1"	"lnc_RNA:Solyc00r000360.1"
"lnc_RNA:Solyc00r000370.1.1"	"lnc_RNA:Solyc00r000370.1"
"MSTRG.177.1"	"MSTRG.177"
"Solyc00g500284.1.1"	"Solyc00g500284.1"
"Solyc00g500285.1.1"	"Solyc00g500285.1"
"Solyc00g500286.1.1"	"Solyc00g500286.1"
"Solyc00g500287.1.1"	"Solyc00g500287.1"
"MSTRG.178.1"	"MSTRG.178"
"MSTRG.179.1"	"MSTRG.179"
"MSTRG.180.1"	"MSTRG.180"
"MSTRG.180.2"	"MSTRG.180"
"MSTRG.180.3"	"MSTRG.180"
"MSTRG.180.4"	"MSTRG.180"
"MSTRG.179.2"	"MSTRG.179"
"MSTRG.180.5"	"MSTRG.180"
"MSTRG.180.6"	"MSTRG.180"
"MSTRG.179.3"	"MSTRG.179"
"MSTRG.179.4"	"MSTRG.179"
"MSTRG.180.7"	"MSTRG.180"
"lnc_RNA:Solyc00r000380.1.1"	"lnc_RNA:Solyc00r000380.1"
"Solyc00g500288.1.1"	"Solyc00g500288.1"
"lnc_RNA:Solyc00r000390.1.1"	"lnc_RNA:Solyc00r000390.1"
"lnc_RNA:Solyc00r000400.1.1"	"lnc_RNA:Solyc00r000400.1"
"Solyc00g500289.1.1"	"Solyc00g500289.1"
"lnc_RNA:Solyc00r000410.1.1"	"lnc_RNA:Solyc00r000410.1"
"MSTRG.181.1"	"MSTRG.181"
"MSTRG.181.2"	"MSTRG.181"
"Solyc00g500290.1.1"	"MSTRG.181"
"Solyc00g500291.1.1"	"MSTRG.181"
"MSTRG.182.1"	"MSTRG.182"
"lnc_RNA:Solyc00r000420.1.1"	"MSTRG.182"
"MSTRG.182.2"	"MSTRG.182"
"Solyc00g500292.1.1"	"MSTRG.183"
"MSTRG.182.4"	"MSTRG.182"
"Solyc00g500293.1.1"	"MSTRG.182"
"Solyc00g500294.1.1"	"MSTRG.182"
"Solyc00g500295.1.1"	"MSTRG.184"
"Solyc00g500296.1.1"	"MSTRG.185"
"Solyc00g500297.1.1"	"MSTRG.186"
"Solyc00g500298.1.1"	"MSTRG.187"
"Solyc00g500299.1.1"	"MSTRG.188"
"MSTRG.189.1"	"MSTRG.189"
"Solyc00g500300.1.1"	"MSTRG.189"
"Solyc00g500301.1.1"	"MSTRG.190"
"MSTRG.191.1"	"MSTRG.191"
"MSTRG.191.2"	"MSTRG.191"
"MSTRG.191.3"	"MSTRG.191"
"lnc_RNA:Solyc00r000430.1.1"	"MSTRG.192"
"Solyc00g500302.1.1"	"MSTRG.193"
"Solyc00g500303.1.1"	"MSTRG.194"
"MSTRG.195.1"	"MSTRG.195"
"Solyc00g500304.1.1"	"Solyc00g500304.1"
"Solyc00g500305.1.1"	"Solyc00g500305.1"
"Solyc00g500306.1.1"	"Solyc00g500306.1"
"Solyc00g500307.1.1"	"Solyc00g500307.1"
"Solyc00g500308.1.1"	"Solyc00g500308.1"
"lnc_RNA:Solyc00r000440.1.1"	"lnc_RNA:Solyc00r000440.1"
"lnc_RNA:Solyc00r000450.1.1"	"lnc_RNA:Solyc00r000450.1"
"lnc_RNA:Solyc00r000460.1.1"	"lnc_RNA:Solyc00r000460.1"
"lnc_RNA:Solyc00r000470.1.1"	"lnc_RNA:Solyc00r000470.1"
"MSTRG.196.1"	"MSTRG.196"
"Solyc00g500309.1.1"	"Solyc00g500309.1"
"Solyc00g500310.1.1"	"Solyc00g500310.1"
"Solyc00g500311.1.1"	"Solyc00g500311.1"
"lnc_RNA:Solyc00r000480.1.1"	"lnc_RNA:Solyc00r000480.1"
"Solyc00g500312.1.1"	"Solyc00g500312.1"
"MSTRG.197.1"	"MSTRG.197"
"MSTRG.197.2"	"MSTRG.197"
"MSTRG.198.1"	"MSTRG.198"
"Solyc00g500313.1.1"	"Solyc00g500313.1"
"Solyc00g500314.1.1"	"Solyc00g500314.1"
"Solyc00g500315.1.1"	"Solyc00g500315.1"
"Solyc00g500316.1.1"	"Solyc00g500316.1"
"Solyc00g500317.1.1"	"Solyc00g500317.1"
"Solyc00g500318.1.1"	"Solyc00g500318.1"
"Solyc00g012540.1.1"	"Solyc00g012540.1"
"MSTRG.199.1"	"MSTRG.199"
"MSTRG.199.4"	"MSTRG.199"
"MSTRG.199.5"	"MSTRG.199"
"MSTRG.199.6"	"MSTRG.199"
"MSTRG.199.7"	"MSTRG.199"
"MSTRG.199.2"	"MSTRG.199"
"MSTRG.199.3"	"MSTRG.199"
"MSTRG.199.8"	"MSTRG.199"
"Solyc00g500319.1.1"	"MSTRG.199"
"Solyc00g500320.1.1"	"MSTRG.199"
"Solyc00g500321.1.1"	"MSTRG.199"
"Solyc00g500322.1.1"	"MSTRG.199"
"Solyc00g500323.1.1"	"MSTRG.199"
"MSTRG.200.1"	"MSTRG.200"
"MSTRG.201.1"	"MSTRG.201"
"lnc_RNA:Solyc00r000490.1.1"	"MSTRG.202"
"MSTRG.202.2"	"MSTRG.202"
"Solyc00g500324.1.1"	"MSTRG.203"
"Solyc00g500325.1.1"	"MSTRG.204"
"Solyc00g500326.1.1"	"MSTRG.205"
"Solyc00g500327.1.1"	"MSTRG.206"
"MSTRG.207.1"	"MSTRG.207"
"Solyc00g500328.1.1"	"MSTRG.207"
"Solyc00g500329.1.1"	"MSTRG.207"
"Solyc00g500330.1.1"	"MSTRG.207"
"MSTRG.208.1"	"MSTRG.208"
"Solyc00g500331.1.1"	"MSTRG.208"
"Solyc00g500332.1.1"	"MSTRG.207"
"Solyc00g500333.1.1"	"MSTRG.207"
"Solyc00g500334.1.1"	"MSTRG.207"
"Solyc00g500335.1.1"	"MSTRG.207"
"Solyc00g500336.1.1"	"Solyc00g500336.1"
"Solyc00g500337.1.1"	"Solyc00g500337.1"
"Solyc00g500338.1.1"	"Solyc00g500338.1"
"Solyc00g500339.1.1"	"MSTRG.209"
"Solyc00g500340.1.1"	"MSTRG.210"
"Solyc00g500341.1.1"	"MSTRG.211"
"Solyc00g500342.1.1"	"MSTRG.212"
"Solyc00g500343.1.1"	"MSTRG.213"
"MSTRG.214.1"	"MSTRG.214"
"Solyc00g500344.1.1"	"MSTRG.214"
"MSTRG.215.1"	"MSTRG.215"
"Solyc00g500345.1.1"	"MSTRG.215"
"Solyc00g500346.1.1"	"Solyc00g500346.1"
"MSTRG.216.1"	"MSTRG.216"
"MSTRG.216.2"	"MSTRG.216"
"MSTRG.217.1"	"MSTRG.217"
"MSTRG.217.2"	"MSTRG.217"
"MSTRG.217.3"	"MSTRG.217"
"MSTRG.218.1"	"MSTRG.218"
"MSTRG.217.4"	"MSTRG.217"
"MSTRG.218.2"	"MSTRG.218"
"MSTRG.218.3"	"MSTRG.218"
"MSTRG.217.5"	"MSTRG.217"
"MSTRG.217.6"	"MSTRG.217"
"MSTRG.218.4"	"MSTRG.218"
"MSTRG.218.5"	"MSTRG.218"
"MSTRG.218.6"	"MSTRG.218"
"MSTRG.217.10"	"MSTRG.217"
"MSTRG.217.11"	"MSTRG.217"
"MSTRG.217.12"	"MSTRG.217"
"MSTRG.217.7"	"MSTRG.217"
"MSTRG.217.8"	"MSTRG.217"
"MSTRG.217.9"	"MSTRG.217"
"MSTRG.218.7"	"MSTRG.218"
"MSTRG.218.8"	"MSTRG.218"
"MSTRG.218.9"	"MSTRG.218"
"MSTRG.218.10"	"MSTRG.218"
"Solyc00g500347.1.1"	"Solyc00g500347.1"
"Solyc00g500348.1.1"	"Solyc00g500348.1"
"Solyc00g500349.1.1"	"MSTRG.219"
"Solyc00g500350.1.1"	"MSTRG.220"
"MSTRG.220.2"	"MSTRG.220"
"Solyc00g500351.1.1"	"Solyc00g500351.1"
"Solyc00g500352.1.1"	"Solyc00g500352.1"
"Solyc00g032030.1.1"	"Solyc00g032030.1"
"Solyc00g500353.1.1"	"MSTRG.221"
"Solyc00g076250.1.1"	"Solyc00g076250.1"
"Solyc00g500354.1.1"	"Solyc00g500354.1"
"MSTRG.222.1"	"MSTRG.222"
"MSTRG.222.2"	"MSTRG.222"
"MSTRG.224.1"	"MSTRG.224"
"MSTRG.223.1"	"MSTRG.223"
"MSTRG.224.2"	"MSTRG.224"
"MSTRG.225.1"	"MSTRG.225"
"MSTRG.223.2"	"MSTRG.223"
"MSTRG.226.1"	"MSTRG.226"
"MSTRG.226.2"	"MSTRG.226"
"MSTRG.226.3"	"MSTRG.226"
"MSTRG.226.4"	"MSTRG.226"
"MSTRG.225.2"	"MSTRG.225"
"MSTRG.227.1"	"MSTRG.227"
"MSTRG.226.5"	"MSTRG.226"
"MSTRG.226.6"	"MSTRG.226"
"MSTRG.227.2"	"MSTRG.227"
"Solyc00g500355.1.1"	"Solyc00g500355.1"
"lnc_RNA:Solyc00r000500.1.1"	"lnc_RNA:Solyc00r000500.1"
"Solyc00g500356.1.1"	"Solyc00g500356.1"
"lnc_RNA:Solyc00r000510.1.1"	"lnc_RNA:Solyc00r000510.1"
"MSTRG.228.1"	"MSTRG.228"
"Solyc00g500357.1.1"	"Solyc00g500357.1"
"Solyc00g500358.1.1"	"MSTRG.229"
"Solyc00g500359.1.1"	"Solyc00g500359.1"
"Solyc00g500360.1.1"	"MSTRG.230"
"Solyc00g500361.1.1"	"Solyc00g500361.1"
"lnc_RNA:Solyc00r000520.1.1"	"lnc_RNA:Solyc00r000520.1"
"Solyc00g500362.1.1"	"Solyc00g500362.1"
"Solyc00g500363.1.1"	"Solyc00g500363.1"
"Solyc00g500364.1.1"	"Solyc00g500364.1"
"lnc_RNA:Solyc00r000530.1.1"	"lnc_RNA:Solyc00r000530.1"
"lnc_RNA:Solyc00r000540.1.1"	"lnc_RNA:Solyc00r000540.1"
"Solyc00g308530.1.1"	"Solyc00g308530.1"
"Solyc00g284510.1.1"	"Solyc00g284510.1"
"lnc_RNA:Solyc00r000550.1.1"	"lnc_RNA:Solyc00r000550.1"
"Solyc00g500365.1.1"	"Solyc00g500365.1"
"lnc_RNA:Solyc00r000560.1.1"	"lnc_RNA:Solyc00r000560.1"
"lnc_RNA:Solyc00r000570.1.1"	"lnc_RNA:Solyc00r000570.1"
"lnc_RNA:Solyc00r000580.1.1"	"lnc_RNA:Solyc00r000580.1"
"lnc_RNA:Solyc00r000590.1.1"	"lnc_RNA:Solyc00r000590.1"
"Solyc00g500366.1.1"	"Solyc00g500366.1"
"lnc_RNA:Solyc00r000600.1.1"	"lnc_RNA:Solyc00r000600.1"
"lnc_RNA:Solyc00r000610.1.1"	"lnc_RNA:Solyc00r000610.1"
"Solyc00g500367.1.1"	"Solyc00g500367.1"
"Solyc00g500368.1.1"	"Solyc00g500368.1"
"Solyc00g500369.1.1"	"Solyc00g500369.1"
"Solyc00g500370.1.1"	"Solyc00g500370.1"
"Solyc00g500371.1.1"	"Solyc00g500371.1"
"Solyc00g500372.1.1"	"Solyc00g500372.1"
"MSTRG.231.1"	"MSTRG.231"
"MSTRG.232.1"	"MSTRG.232"
"MSTRG.231.2"	"MSTRG.231"
"MSTRG.231.3"	"MSTRG.231"
"Solyc00g500373.1.1"	"Solyc00g500373.1"
"Solyc00g500374.1.1"	"Solyc00g500374.1"
"Solyc00g500375.1.1"	"Solyc00g500375.1"
"Solyc00g006650.1.1"	"Solyc00g006650.1"
"Solyc00g500376.1.1"	"Solyc00g500376.1"
"lnc_RNA:Solyc00r000620.1.1"	"lnc_RNA:Solyc00r000620.1"
"lnc_RNA:Solyc00r000630.1.1"	"lnc_RNA:Solyc00r000630.1"
"lnc_RNA:Solyc00r000640.1.1"	"lnc_RNA:Solyc00r000640.1"
"lnc_RNA:Solyc00r000650.1.1"	"lnc_RNA:Solyc00r000650.1"
"Solyc00g500377.1.1"	"Solyc00g500377.1"
"lnc_RNA:Solyc00r000660.1.1"	"lnc_RNA:Solyc00r000660.1"
"Solyc00g500378.1.1"	"Solyc00g500378.1"
"lnc_RNA:Solyc00r000670.1.1"	"lnc_RNA:Solyc00r000670.1"
"Solyc00g500379.1.1"	"Solyc00g500379.1"
"lnc_RNA:Solyc00r000680.1.1"	"lnc_RNA:Solyc00r000680.1"
"Solyc00g500380.1.1"	"Solyc00g500380.1"
"Solyc00g500381.1.1"	"Solyc00g500381.1"
"lnc_RNA:Solyc00r000690.1.1"	"lnc_RNA:Solyc00r000690.1"
"MSTRG.233.1"	"MSTRG.233"
"MSTRG.234.1"	"MSTRG.234"
"MSTRG.235.1"	"MSTRG.235"
"MSTRG.235.2"	"MSTRG.235"
"MSTRG.234.2"	"MSTRG.234"
"MSTRG.235.3"	"MSTRG.235"
"MSTRG.235.4"	"MSTRG.235"
"MSTRG.235.5"	"MSTRG.235"
"MSTRG.234.3"	"MSTRG.234"
"MSTRG.234.4"	"MSTRG.234"
"Solyc00g500382.1.1"	"Solyc00g500382.1"
"lnc_RNA:Solyc00r000700.1.1"	"lnc_RNA:Solyc00r000700.1"
"Solyc00g500383.1.1"	"Solyc00g500383.1"
"Solyc00g500384.1.1"	"Solyc00g500384.1"
"Solyc00g500385.1.1"	"Solyc00g500385.1"
"lnc_RNA:Solyc00r000710.1.1"	"lnc_RNA:Solyc00r000710.1"
"Solyc00g500386.1.1"	"Solyc00g500386.1"
"Solyc00g500387.1.1"	"Solyc00g500387.1"
"lnc_RNA:Solyc00r000720.1.1"	"lnc_RNA:Solyc00r000720.1"
"Solyc00g500388.1.1"	"Solyc00g500388.1"
"Solyc00g500389.1.1"	"Solyc00g500389.1"
"Solyc00g500390.1.1"	"Solyc00g500390.1"
"Solyc00g500391.1.1"	"Solyc00g500391.1"
"Solyc00g500392.1.1"	"Solyc00g500392.1"
"Solyc00g500393.1.1"	"Solyc00g500393.1"
"Solyc00g500394.1.1"	"Solyc00g500394.1"
"Solyc00g500395.1.1"	"Solyc00g500395.1"
"Solyc00g500396.1.1"	"Solyc00g500396.1"
"Solyc00g500397.1.1"	"Solyc00g500397.1"
"Solyc00g500398.1.1"	"Solyc00g500398.1"
"lnc_RNA:Solyc00r000730.1.1"	"lnc_RNA:Solyc00r000730.1"
"Solyc00g500399.1.1"	"Solyc00g500399.1"
"Solyc00g500400.1.1"	"Solyc00g500400.1"
"Solyc00g500401.1.1"	"Solyc00g500401.1"
"Solyc00g500402.1.1"	"Solyc00g500402.1"
"Solyc00g500403.1.1"	"Solyc00g500403.1"
"Solyc00g007920.1.1"	"Solyc00g007920.1"
"Solyc00g007940.1.1"	"Solyc00g007940.1"
"Solyc00g007930.1.1"	"Solyc00g007930.1"
"lnc_RNA:Solyc00r000740.1.1"	"lnc_RNA:Solyc00r000740.1"
"lnc_RNA:Solyc00r000750.1.1"	"lnc_RNA:Solyc00r000750.1"
"Solyc00g500404.1.1"	"Solyc00g500404.1"
"Solyc00g500405.1.1"	"Solyc00g500405.1"
"Solyc00g500406.1.1"	"Solyc00g500406.1"
"lnc_RNA:Solyc00r000760.1.1"	"lnc_RNA:Solyc00r000760.1"
"Solyc00g500407.1.1"	"Solyc00g500407.1"
"lnc_RNA:Solyc00r000770.1.1"	"lnc_RNA:Solyc00r000770.1"
"lnc_RNA:Solyc00r000780.1.1"	"lnc_RNA:Solyc00r000780.1"
"lnc_RNA:Solyc00r000790.1.1"	"lnc_RNA:Solyc00r000790.1"
"lnc_RNA:Solyc00r000800.1.1"	"lnc_RNA:Solyc00r000800.1"
"Solyc00g500408.1.1"	"Solyc00g500408.1"
"Solyc00g500409.1.1"	"Solyc00g500409.1"
"MSTRG.236.1"	"MSTRG.236"
"MSTRG.237.1"	"MSTRG.237"
"MSTRG.238.1"	"MSTRG.238"
"Solyc01g004000.1.1"	"Solyc01g004000.1"
"lnc_RNA:Solyc01r000810.1.1"	"lnc_RNA:Solyc01r000810.1"
"Solyc01g004002.1.1"	"Solyc01g004002.1"
"Solyc01g004004.1.1"	"Solyc01g004004.1"
"Solyc01g004006.1.1"	"Solyc01g004006.1"
"Solyc01g004008.1.1"	"Solyc01g004008.1"
"lnc_RNA:Solyc01r000820.1.1"	"lnc_RNA:Solyc01r000820.1"
"Solyc01g005000.3.1"	"MSTRG.239"
"MSTRG.240.1"	"MSTRG.240"
"Solyc01g005010.4.1"	"MSTRG.240"
"Solyc01g005020.3.1"	"MSTRG.241"
"MSTRG.241.2"	"MSTRG.241"
"MSTRG.241.3"	"MSTRG.241"
"MSTRG.242.1"	"MSTRG.242"
"Solyc01g005030.4.1"	"MSTRG.242"
"Solyc01g005040.3.1"	"MSTRG.243"
"Solyc01g005050.4.1"	"Solyc01g005050.4"
"lnc_RNA:Solyc01r000830.1.1"	"MSTRG.244"
"Solyc01g005060.3.1"	"MSTRG.245"
"MSTRG.245.2"	"MSTRG.245"
"Solyc01g005070.3.1"	"MSTRG.246"
"MSTRG.247.1"	"MSTRG.247"
"MSTRG.247.2"	"MSTRG.247"
"MSTRG.247.3"	"MSTRG.247"
"Solyc01g005080.3.1"	"MSTRG.247"
"MSTRG.247.5"	"MSTRG.247"
"MSTRG.247.6"	"MSTRG.247"
"lnc_RNA:Solyc01r000840.1.1"	"lnc_RNA:Solyc01r000840.1"
"MSTRG.248.1"	"MSTRG.248"
"MSTRG.248.2"	"MSTRG.248"
"MSTRG.248.3"	"MSTRG.248"
"MSTRG.248.4"	"MSTRG.248"
"MSTRG.248.5"	"MSTRG.248"
"Solyc01g005090.3.1"	"MSTRG.248"
"MSTRG.249.1"	"MSTRG.249"
"MSTRG.249.2"	"MSTRG.249"
"MSTRG.249.3"	"MSTRG.249"
"Solyc01g005100.4.1"	"MSTRG.249"
"Solyc01g005110.3.1"	"MSTRG.250"
"MSTRG.251.1"	"MSTRG.251"
"Solyc01g005120.3.1"	"MSTRG.251"
"MSTRG.252.1"	"MSTRG.252"
"MSTRG.252.2"	"MSTRG.252"
"Solyc01g005130.2.1"	"MSTRG.252"
"lnc_RNA:Solyc01r000850.1.1"	"MSTRG.253"
"Solyc01g005140.3.1"	"MSTRG.254"
"Solyc01g005150.3.1"	"MSTRG.255"
"lnc_RNA:Solyc01r000860.1.1"	"MSTRG.256"
"Solyc01g005160.4.1"	"MSTRG.257"
"Solyc01g005210.4.1"	"MSTRG.258"
"Solyc01g005180.1.1"	"MSTRG.259"
